id,title,date,assignee,word_count,date_parsed,year,type_document,text_for_rag
US-11857301-B1,Non-invasive flow monitoring,2024-01-02,Verily Life Sciences Llc,3,2024-01-02,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Non-invasive flow monitoring
JP-7239223-B2,Chemical injection device and chemical injection system,2023-03-14,株式会社根本杏林堂,7,2023-03-14,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Chemical injection device and chemical injection system
US-11405268-B2,Fine grained network management to edge device features,2022-08-02,"Nant Holdings Ip, Llc",8,2022-08-02,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Fine grained network management to edge device features
US-10993768-B2,Radial emissions from optical fibers,2021-05-04,"Cyclone Biosciences, Llc",5,2021-05-04,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Radial emissions from optical fibers
CN-110352584-B,Method and system for automatic prioritization of device traffic across a local network,2022-01-25,谷歌有限责任公司,13,2022-01-25,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Method and system for automatic prioritization of device traffic across a local network
US-12171877-B2,Materials and methods for delivering compositions to selected tissues,2024-12-24,The Regents Of The University Of California,9,2024-12-24,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Materials and methods for delivering compositions to selected tissues
US-10631905-B2,Bone cage with helically arranged fenestrations,2020-04-28,Sicage Llc,6,2020-04-28,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Bone cage with helically arranged fenestrations
US-10786211-B2,"Monitoring, predicting and treating clinical episodes",2020-09-29,Earlysense Ltd.,6,2020-09-29,2020,Certificat d'utilité,"[Certificat d'utilité] TITLE: Monitoring, predicting and treating clinical episodes"
AU-2022205239-B2,Chromosome representation determinations,2023-11-23,"Sequenom, Inc.",3,2023-11-23,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Chromosome representation determinations
US-10973684-B2,Machining device and method,2021-04-13,Carl Zeiss Meditec Ag,4,2021-04-13,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Machining device and method
US-10576271-B2,Systems and methods for utilizing model-based optimization of spinal cord stimulation parameters,2020-03-03,Duke University,12,2020-03-03,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Systems and methods for utilizing model-based optimization of spinal cord stimulation parameters
US-10737095-B2,Neurostimulator,2020-08-11,Californina Institute of Technology,1,2020-08-11,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Neurostimulator
US-10973721-B2,"Incubator systems, methods, and devices",2021-04-13,"Amnion Life, LLC",5,2021-04-13,2021,Certificat d'utilité,"[Certificat d'utilité] TITLE: Incubator systems, methods, and devices"
US-10646288-B2,Automated steering systems and methods for a robotic endoscope,2020-05-12,Bio-Medical Engineering (HK) Limited,9,2020-05-12,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Automated steering systems and methods for a robotic endoscope
US-11751983-B2,Oral hygiene method,2023-09-12,"Able Biomedical Devices, Llc",3,2023-09-12,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Oral hygiene method
US-11529122-B2,Methods and apparatuses for measuring tissue stiffness changes using ultrasound elasticity imaging,2022-12-20,"University of Pittsburgh—of the Commonwealth System of Higher Education, The Regents Of The University Of Michigan",12,2022-12-20,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Methods and apparatuses for measuring tissue stiffness changes using ultrasound elasticity imaging
US-11272830-B2,Endoscope system and operation method therefor,2022-03-15,Fujifilm Corporation,6,2022-03-15,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Endoscope system and operation method therefor
NL-2033471-B1,Intelligent system for search and rescue in special environment such as disaster,2024-01-26,Univ Army Medical,12,2024-01-26,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Intelligent system for search and rescue in special environment such as disaster
US-11779516-B2,"Catheter tray, packaging system, and associated methods",2023-10-10,Medline Industries Lp,7,2023-10-10,2023,Certificat d'utilité,"[Certificat d'utilité] TITLE: Catheter tray, packaging system, and associated methods"
US-12023006-B2,Stereoscopic endoscope,2024-07-02,"Intuitive Surgical Operations, Inc.",2,2024-07-02,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Stereoscopic endoscope
EP-3824386-B1,Updating infusion pump drug libraries and operational software in a networked environment,2024-02-21,"ICU Medical, Inc.",12,2024-02-21,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Updating infusion pump drug libraries and operational software in a networked environment
US-12151108-B2,Method and apparatus for closed-loop steering for neuromodulation,2024-11-26,Boston Scientific Neuromodulation Corporation,8,2024-11-26,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Method and apparatus for closed-loop steering for neuromodulation
US-12056558-B2,Proximity-based system for object tracking and automatic application initialization,2024-08-06,"Proxense, Llc",9,2024-08-06,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Proximity-based system for object tracking and automatic application initialization
KR-102452770-B1,A detector for optically detecting at least one object,2022-10-12,트리나미엑스 게엠베하,9,2022-10-12,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: A detector for optically detecting at least one object
CN-215914548-U,Valve monitoring assembly and valve monitoring system,2022-03-01,爱德华兹生命科学公司,7,2022-03-01,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Valve monitoring assembly and valve monitoring system
US-12070500-B2,Use of semaphorin-4D antibodies in combination with an immune modulating therapy to inhibit tumor growth and metastasis,2024-08-27,"Vaccinex, Inc.",17,2024-08-27,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Use of semaphorin-4D antibodies in combination with an immune modulating therapy to inhibit tumor growth and metastasis
US-11159621-B2,Management of multiple devices within an analyte monitoring environment,2021-10-26,Abbott Diabetes Care Inc.,9,2021-10-26,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Management of multiple devices within an analyte monitoring environment
US-11278230-B2,Systems and methods for cognitive health assessment,2022-03-22,Mcmaster University,7,2022-03-22,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Systems and methods for cognitive health assessment
US-10740642-B2,"Image display control device, method, and program",2020-08-11,Fujifilm Corporation,7,2020-08-11,2020,Certificat d'utilité,"[Certificat d'utilité] TITLE: Image display control device, method, and program"
JP-7201245-B2,Injection head and chemical injection device provided with the same,2023-01-10,株式会社根本杏林堂,10,2023-01-10,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Injection head and chemical injection device provided with the same
US-11517200-B2,Processing images from annular receptor arrays,2022-12-06,"Intuitive Surgical Operations, Inc.",6,2022-12-06,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Processing images from annular receptor arrays
US-11017896-B2,Radiomic features of prostate bi-parametric magnetic resonance imaging (BPMRI) associate with decipher score,2021-05-25,"Case Western Reserve University, The Cleveland Clinic Foundation",13,2021-05-25,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Radiomic features of prostate bi-parametric magnetic resonance imaging (BPMRI) associate with decipher score
US-11878169-B2,"Somatic, auditory and cochlear communication system and method",2024-01-23,Somatek,8,2024-01-23,2024,Certificat d'utilité,"[Certificat d'utilité] TITLE: Somatic, auditory and cochlear communication system and method"
US-10714574-B2,Shielded trench devices,2020-07-14,Ipower Semiconductor,3,2020-07-14,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Shielded trench devices
US-11969179-B2,Single incision laparoscopic tissue retrieval system,2024-04-30,Applied Medical Resources Corporation,6,2024-04-30,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Single incision laparoscopic tissue retrieval system
US-10743786-B2,Implantable micro-component electrodes,2020-08-18,The Regents Of The University Of Michigan,3,2020-08-18,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Implantable micro-component electrodes
CN-111970993-B,Cardiac valve docking device and system,2024-04-12,爱德华兹生命科学公司,6,2024-04-12,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Cardiac valve docking device and system
US-11813078-B2,Device to detect and treat apneas and hypopnea,2023-11-14,Whispersom Corporation,8,2023-11-14,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Device to detect and treat apneas and hypopnea
US-11812229-B2,Patient monitor alarm speaker analyzer,2023-11-07,Masimo Corporation,5,2023-11-07,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Patient monitor alarm speaker analyzer
AU-2020244597-B2,Drug release device and use,2022-12-15,Zoetis Services Llc,5,2022-12-15,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Drug release device and use
US-11622812-B2,Systems and methods for correction of artificial deformation in anatomic modeling,2023-04-11,"Heartflow, Inc.",11,2023-04-11,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Systems and methods for correction of artificial deformation in anatomic modeling
US-10568631-B2,Stapler for mucosectomy,2020-02-25,Covidien Lp,3,2020-02-25,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Stapler for mucosectomy
CN-110868902-B,Hybrid fluid/mechanical actuation and transseptal systems for catheters,2023-02-28,项目莫里股份有限公司,8,2023-02-28,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Hybrid fluid/mechanical actuation and transseptal systems for catheters
US-11253301-B2,Apparatus and method for syndesmosis fixation,2022-02-22,"DePuy Synthes Products, LLC",6,2022-02-22,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Apparatus and method for syndesmosis fixation
US-11957910-B2,"High density epidural stimulation for facilitation of locomotion, posture, voluntary movement, and recovery of autonomic, sexual, vasomotor, and cognitive function after neurological injury",2024-04-16,"California Institute Of Technology, University Of Louisville Research Foundation, Inc., The Regents Of The University Of California",23,2024-04-16,2024,Certificat d'utilité,"[Certificat d'utilité] TITLE: High density epidural stimulation for facilitation of locomotion, posture, voluntary movement, and recovery of autonomic, sexual, vasomotor, and cognitive function after neurological injury"
JP-7387633-B2,Flexible multi-arm catheter with diametrically opposed sensing electrodes,2023-11-28,バイオセンス・ウエブスター・（イスラエル）・リミテッド,8,2023-11-28,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Flexible multi-arm catheter with diametrically opposed sensing electrodes
US-11482839-B2,Variable emission area design for a vertical-cavity surface-emitting laser array,2022-10-25,Lumentum Operations Llc,10,2022-10-25,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Variable emission area design for a vertical-cavity surface-emitting laser array
US-10682529-B2,"Radiosurgical neuromodulation devices, systems, and methods for treatment of behavioral disorders by external application of ionizing radiation",2020-06-16,"Zap Surgical Systems, Inc.",17,2020-06-16,2020,Certificat d'utilité,"[Certificat d'utilité] TITLE: Radiosurgical neuromodulation devices, systems, and methods for treatment of behavioral disorders by external application of ionizing radiation"
JP-7379321-B2,Dynamically rigid overtube,2023-11-14,ネプチューン メディカル インク．,3,2023-11-14,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Dynamically rigid overtube
US-11254386-B2,Electric bicycle having a communication system,2022-02-22,Mystromer Ag,6,2022-02-22,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Electric bicycle having a communication system
US-10332377-B2,Person support apparatuses with patient mobility monitoring,2019-06-25,Stryker Corporation,7,2019-06-25,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Person support apparatuses with patient mobility monitoring
US-10617562-B2,"Devices, systems, and methods for tip vacuum control during aspiration",2020-04-14,Alcon Inc.,10,2020-04-14,2020,Certificat d'utilité,"[Certificat d'utilité] TITLE: Devices, systems, and methods for tip vacuum control during aspiration"
