id,title,date,assignee,word_count,date_parsed,year,type_document,text_for_rag
US-D1029069-S,Interventional surgery robot,2024-05-28,"Wuhan United Imaging Healthcare Surgical Technology Co., Ltd.",3,2024-05-28,2024,Modèle industriel,[Modèle industriel] TITLE: Interventional surgery robot
US-D654588-S,Snare,2012-02-21,"Medical Device Technologies, Inc.",1,2012-02-21,2012,Modèle industriel,[Modèle industriel] TITLE: Snare
US-D837389-S,Skin adhesive decal for use with wearable medical devices,2019-01-01,StayPut Medical LLC,9,2019-01-01,2019,Modèle industriel,[Modèle industriel] TITLE: Skin adhesive decal for use with wearable medical devices
US-D629109-S,Radiographic shield,2010-12-14,Michael Phillips,2,2010-12-14,2010,Modèle industriel,[Modèle industriel] TITLE: Radiographic shield
US-D669988-S,Knife and blade support,2012-10-30,"Core Surgical Limited, E-Medix Limited",4,2012-10-30,2012,Modèle industriel,[Modèle industriel] TITLE: Knife and blade support
US-D744648-S,Suture dispensing card,2015-12-01,Surgical Specialties Corporation,3,2015-12-01,2015,Modèle industriel,[Modèle industriel] TITLE: Suture dispensing card
US-D733296-S,Arm with wrapping fixture posts,2015-06-30,Surgical Specialties Corporation,5,2015-06-30,2015,Modèle industriel,[Modèle industriel] TITLE: Arm with wrapping fixture posts
US-D688799-S,Detection body for a dental prosthetic,2013-08-27,Exocad Gmbh,6,2013-08-27,2013,Modèle industriel,[Modèle industriel] TITLE: Detection body for a dental prosthetic
US-D727497-S,Support for fiducial markers,2015-04-21,7D Surgical Inc.,4,2015-04-21,2015,Modèle industriel,[Modèle industriel] TITLE: Support for fiducial markers
US-D629106-S,Facet fusion wedge,2010-12-14,"Horton Kenneth L, Jeffrey Roh, Evan Zeiger",3,2010-12-14,2010,Modèle industriel,[Modèle industriel] TITLE: Facet fusion wedge
US-D708758-S,Metal bellow valve,2014-07-08,"Symmetry Medical New Bedford, Inc.",3,2014-07-08,2014,Modèle industriel,[Modèle industriel] TITLE: Metal bellow valve
US-D808037-S,Canister assembly,2018-01-16,"5X Surgical, Llc",2,2018-01-16,2018,Modèle industriel,[Modèle industriel] TITLE: Canister assembly
US-D810692-S,Connector interface for a cable,2018-02-20,"Intuitive Surgical Operations, Inc.",5,2018-02-20,2018,Modèle industriel,[Modèle industriel] TITLE: Connector interface for a cable
US-D840028-S,Stethoscope head,2019-02-05,"Wuxi Kaishun Medical Device Manufacturing Co., Ltd",2,2019-02-05,2019,Modèle industriel,[Modèle industriel] TITLE: Stethoscope head
US-D830381-S,Display screen or portion thereof with graphical user interface,2018-10-09,"Intuitive Surgical Operations, Inc.",9,2018-10-09,2018,Modèle industriel,[Modèle industriel] TITLE: Display screen or portion thereof with graphical user interface
US-D911982-S,Foot pedal,2021-03-02,"Johnson & Johnson Surgical Vision, Inc.",2,2021-03-02,2021,Modèle industriel,[Modèle industriel] TITLE: Foot pedal
US-D815738-S,Electrosurgical pencil,2018-04-17,"Zhejiang Shuyou Surgical Instrument Co., Ltd., 5 Star Medical Corporation",2,2018-04-17,2018,Modèle industriel,[Modèle industriel] TITLE: Electrosurgical pencil
US-D703612-S,Connector interface for a cable,2014-04-29,"Intuitive Surgical Operations, Inc.",5,2014-04-29,2014,Modèle industriel,[Modèle industriel] TITLE: Connector interface for a cable
US-D924180-S,Remote control,2021-07-06,"Johnson & Johnson Surgical Vision, Inc.",2,2021-07-06,2021,Modèle industriel,[Modèle industriel] TITLE: Remote control
US-D950045-S,Cannula release device,2022-04-26,"Black & Black Surgical, Inc.",3,2022-04-26,2022,Modèle industriel,[Modèle industriel] TITLE: Cannula release device
US-D947028-S,Bottle with flip-top cap,2022-03-29,"Johnson & Johnson Surgical Vision, Inc.",4,2022-03-29,2022,Modèle industriel,[Modèle industriel] TITLE: Bottle with flip-top cap
US-D797290-S,Bone graft delivery tool,2017-09-12,"Spinal Surgical Strategies, Llc",4,2017-09-12,2017,Modèle industriel,[Modèle industriel] TITLE: Bone graft delivery tool
US-D844655-S,Display screen or portion thereof with graphical user interface,2019-04-02,"Intuitive Surgical Operations, Inc.",9,2019-04-02,2019,Modèle industriel,[Modèle industriel] TITLE: Display screen or portion thereof with graphical user interface
US-D949434-S,Specimen bottle,2022-04-19,"Nano 2.0 Business Press, Llc",2,2022-04-19,2022,Modèle industriel,[Modèle industriel] TITLE: Specimen bottle
US-D603511-S,Cervical plate,2009-11-03,"Theken Spine, Llc",2,2009-11-03,2009,Modèle industriel,[Modèle industriel] TITLE: Cervical plate
US-D603508-S,Cervical plate,2009-11-03,"Theken Spine, Llc",2,2009-11-03,2009,Modèle industriel,[Modèle industriel] TITLE: Cervical plate
US-D746457-S,Biopsy device,2015-12-29,"Hologic, Inc.",2,2015-12-29,2015,Modèle industriel,[Modèle industriel] TITLE: Biopsy device
US-D923787-S,Medical tweezers,2021-06-29,Asahiko Tsukayama,2,2021-06-29,2021,Modèle industriel,[Modèle industriel] TITLE: Medical tweezers
US-D703140-S,Cable connector,2014-04-22,"Intuitive Surgical Operations, Inc.",2,2014-04-22,2014,Modèle industriel,[Modèle industriel] TITLE: Cable connector
US-D906522-S,Dental fixture operating connector,2020-12-29,"Megagen Implant Co., Ltd.",4,2020-12-29,2020,Modèle industriel,[Modèle industriel] TITLE: Dental fixture operating connector
US-D752755-S,Dental prosthesis,2016-03-29,Implant Direct Sybron International L.L.C.,2,2016-03-29,2016,Modèle industriel,[Modèle industriel] TITLE: Dental prosthesis
US-D1018482-S,Controller for interventional surgery robot,2024-03-19,"Wuhan United Imaging Healthcare Surgical Technology Co., Ltd.",5,2024-03-19,2024,Modèle industriel,[Modèle industriel] TITLE: Controller for interventional surgery robot
US-D752753-S,Dental prosthesis,2016-03-29,Implant Direct Sybron International L.L.C.,2,2016-03-29,2016,Modèle industriel,[Modèle industriel] TITLE: Dental prosthesis
US-D663833-S,Mixing syringe,2012-07-17,"Pioneer Surgical Technology, Inc.",2,2012-07-17,2012,Modèle industriel,[Modèle industriel] TITLE: Mixing syringe
US-D623298-S,Bone fusion device,2010-09-07,Omni Surgical,3,2010-09-07,2010,Modèle industriel,[Modèle industriel] TITLE: Bone fusion device
US-D950501-S,Cable connector,2022-05-03,"Intuitive Surgical Operations, Inc.",2,2022-05-03,2022,Modèle industriel,[Modèle industriel] TITLE: Cable connector
US-D837375-S,Biopsy device handle,2019-01-01,"Argon Medical Devices, Inc.",3,2019-01-01,2019,Modèle industriel,[Modèle industriel] TITLE: Biopsy device handle
US-D697625-S,Desktop diagnostic device,2014-01-14,"Welch Allyn, Inc.",3,2014-01-14,2014,Modèle industriel,[Modèle industriel] TITLE: Desktop diagnostic device
US-D979759-S,Tourniquet instrument,2023-02-28,"Zimmer Surgical, Inc.",2,2023-02-28,2023,Modèle industriel,[Modèle industriel] TITLE: Tourniquet instrument
US-D676146-S,Anti-skid medical tray,2013-02-12,Georgene Austria,3,2013-02-12,2013,Modèle industriel,[Modèle industriel] TITLE: Anti-skid medical tray
US-D752219-S,Tissue fastening instrument,2016-03-22,"Incisive Surgical, Inc.",3,2016-03-22,2016,Modèle industriel,[Modèle industriel] TITLE: Tissue fastening instrument
US-D979760-S,Tourniquet instrument,2023-02-28,"Zimmer Surgical, Inc.",2,2023-02-28,2023,Modèle industriel,[Modèle industriel] TITLE: Tourniquet instrument
US-D708593-S,Foot pedal,2014-07-08,Abbott Medical Optics Inc.,2,2014-07-08,2014,Modèle industriel,[Modèle industriel] TITLE: Foot pedal
US-D1002856-S,Neck brace,2023-10-24,"Jiang Wang, Jiangsu Alphany Medical Devices Co., Ltd.",2,2023-10-24,2023,Modèle industriel,[Modèle industriel] TITLE: Neck brace
US-D932008-S,Stethoscope head,2021-09-28,"Wuxi Kaishun Medical Device Manufacturing Co., Ltd.",2,2021-09-28,2021,Modèle industriel,[Modèle industriel] TITLE: Stethoscope head
US-D810286-S,Suction canister mounting bracket,2018-02-13,"Gyrus Acmi, Inc.",4,2018-02-13,2018,Modèle industriel,[Modèle industriel] TITLE: Suction canister mounting bracket
US-D939364-S,Tracker,2021-12-28,"Think Surgical, Inc.",1,2021-12-28,2021,Modèle industriel,[Modèle industriel] TITLE: Tracker
US-D837979-S,Stethoscope head,2019-01-08,"Wuxi Kaishun Medical Device Manufacturing Co., Ltd.",2,2019-01-08,2019,Modèle industriel,[Modèle industriel] TITLE: Stethoscope head
US-D748807-S,Diagnostic device,2016-02-02,"Welch Allyn, Inc.",2,2016-02-02,2016,Modèle industriel,[Modèle industriel] TITLE: Diagnostic device
US-D746352-S,Camera shroud,2015-12-29,Intellijoint Surgical Inc.,2,2015-12-29,2015,Modèle industriel,[Modèle industriel] TITLE: Camera shroud
US-D979072-S,Connector,2023-02-21,"Zimmer Surgical, Inc.",1,2023-02-21,2023,Modèle industriel,[Modèle industriel] TITLE: Connector
US-D956987-S,Electrical stimulation device,2022-07-05,"Checkpoint Surgical, Inc.",3,2022-07-05,2022,Modèle industriel,[Modèle industriel] TITLE: Electrical stimulation device
US-D958348-S,Elongated guide wire for medical use,2022-07-19,Baylis Medical Company Inc.,6,2022-07-19,2022,Modèle industriel,[Modèle industriel] TITLE: Elongated guide wire for medical use
US-D680640-S,Handpiece,2013-04-23,Sound Surgical Technologies Llc,1,2013-04-23,2013,Modèle industriel,[Modèle industriel] TITLE: Handpiece
US-D629895-S,Handhold for medical instruments,2010-12-28,Carl Zeiss Surgical Gmbh,4,2010-12-28,2010,Modèle industriel,[Modèle industriel] TITLE: Handhold for medical instruments
US-D1002843-S,Neck brace,2023-10-24,"Jiang Wang, Jiangsu Alphay Medical Devices Co., Ltd.",2,2023-10-24,2023,Modèle industriel,[Modèle industriel] TITLE: Neck brace
US-D902036-S,Flip-top cap,2020-11-17,"Johnson & Johnson Surgical Vision, Inc.",2,2020-11-17,2020,Modèle industriel,[Modèle industriel] TITLE: Flip-top cap
US-D834525-S,Cable connector,2018-11-27,"Intuitive Surgical Operations, Inc.",2,2018-11-27,2018,Modèle industriel,[Modèle industriel] TITLE: Cable connector
US-D806857-S,Super-micro nebulizer,2018-01-02,"Shenzhen Lfs Medical Device Co., Ltd.",2,2018-01-02,2018,Modèle industriel,[Modèle industriel] TITLE: Super-micro nebulizer
US-D854685-S,Scalpel handle sheath,2019-07-23,"Aspen Surgical Products, Inc.",3,2019-07-23,2019,Modèle industriel,[Modèle industriel] TITLE: Scalpel handle sheath
US-D679397-S,Scalpel,2013-04-02,"Core Surgical Limited, E-Medix Limited, Richard Packard",1,2013-04-02,2013,Modèle industriel,[Modèle industriel] TITLE: Scalpel
US-D702642-S,Cable connector,2014-04-15,"Intuitive Surgical Operations, Inc.",2,2014-04-15,2014,Modèle industriel,[Modèle industriel] TITLE: Cable connector
US-D958378-S,Neck brace,2022-07-19,"Jiang Wang, Jiangsu Alphay Medical Devices Co., Ltd.",2,2022-07-19,2022,Modèle industriel,[Modèle industriel] TITLE: Neck brace
US-D1029278-S,Electrocardiograph,2024-05-28,"Wuhan United Imaging Healthcare Surgical Technology Co., Ltd.",1,2024-05-28,2024,Modèle industriel,[Modèle industriel] TITLE: Electrocardiograph
US-D1029276-S,Electrocardiograph,2024-05-28,"Wuhan United Imaging Healthcare Surgical Technology Co., Ltd.",1,2024-05-28,2024,Modèle industriel,[Modèle industriel] TITLE: Electrocardiograph
US-D657874-S,Portion of dental implants,2012-04-17,Straumann Holding Ag,4,2012-04-17,2012,Modèle industriel,[Modèle industriel] TITLE: Portion of dental implants
US-D623744-S,Orthopedic plate,2010-09-14,"Orthohelix Surgical Designs, Inc.",2,2010-09-14,2010,Modèle industriel,[Modèle industriel] TITLE: Orthopedic plate
US-D752754-S,Dental prosthesis,2016-03-29,Implant Direct Sybron International L.L.C.,2,2016-03-29,2016,Modèle industriel,[Modèle industriel] TITLE: Dental prosthesis
US-D808537-S,Thumb ring,2018-01-23,"Orthopedic Surgical Supplies, Inc.",2,2018-01-23,2018,Modèle industriel,[Modèle industriel] TITLE: Thumb ring
US-D1002002-S,Oral irrigator,2023-10-17,"Nicefeel Medical Device Technology Co., Ltd.",2,2023-10-17,2023,Modèle industriel,[Modèle industriel] TITLE: Oral irrigator
US-D623745-S,Orthopedic plate,2010-09-14,"Orthohelix Surgical Designs, Inc.",2,2010-09-14,2010,Modèle industriel,[Modèle industriel] TITLE: Orthopedic plate
US-D753302-S,Electrosurgical device with a curve,2016-04-05,Baylis Medical Company Inc.,5,2016-04-05,2016,Modèle industriel,[Modèle industriel] TITLE: Electrosurgical device with a curve
US-D723688-S,Insertion device,2015-03-03,"Biomedical Enterprises, Inc.",2,2015-03-03,2015,Modèle industriel,[Modèle industriel] TITLE: Insertion device
US-D680219-S,Curved electrosurgical device,2013-04-16,Baylis Medical Company Inc.,3,2013-04-16,2013,Modèle industriel,[Modèle industriel] TITLE: Curved electrosurgical device
US-D858768-S,Acetabular device,2019-09-03,"Surgical Device Innovations, LLC",2,2019-09-03,2019,Modèle industriel,[Modèle industriel] TITLE: Acetabular device
US-D1053923-S,Robot arm for interventional surgery,2024-12-10,"Wuhan United Imaging Surgical Co., Ltd.",5,2024-12-10,2024,Modèle industriel,[Modèle industriel] TITLE: Robot arm for interventional surgery
US-D1029272-S,Robot arm for interventional surgery,2024-05-28,"Wuhan United Imaging Healthcare Surgical Technology Co., Ltd.",5,2024-05-28,2024,Modèle industriel,[Modèle industriel] TITLE: Robot arm for interventional surgery
US-D699101-S,Carton,2014-02-11,"Welch Allyn, Inc.",1,2014-02-11,2014,Modèle industriel,[Modèle industriel] TITLE: Carton
US-D832448-S,Head and facial protective device,2018-10-30,"April Surgical Products, Llc",5,2018-10-30,2018,Modèle industriel,[Modèle industriel] TITLE: Head and facial protective device
US-D805209-S,Electrotherapy device,2017-12-12,"Smart Medical Device Co., Ltd.",2,2017-12-12,2017,Modèle industriel,[Modèle industriel] TITLE: Electrotherapy device
US-D758590-S,Switch box,2016-06-07,Baylis Medical Company Inc.,2,2016-06-07,2016,Modèle industriel,[Modèle industriel] TITLE: Switch box
US-D807148-S,Elastomeric resilient handle sleeve,2018-01-09,"Vikon Surgical, Llc",4,2018-01-09,2018,Modèle industriel,[Modèle industriel] TITLE: Elastomeric resilient handle sleeve
US-D601247-S,Tissue collection tray,2009-09-29,"Suros Surgical Systems, Inc.",3,2009-09-29,2009,Modèle industriel,[Modèle industriel] TITLE: Tissue collection tray
US-D950058-S,Common component for a jaw assembly,2022-04-26,Covidien Lp,6,2022-04-26,2022,Modèle industriel,[Modèle industriel] TITLE: Common component for a jaw assembly
US-D770829-S,Head rail for patient bed,2016-11-08,"Hill-Rom Services, Inc.",5,2016-11-08,2016,Modèle industriel,[Modèle industriel] TITLE: Head rail for patient bed
US-D925767-S,Storage rack for sterile packaging,2021-07-20,"DePuy Synthes Products, Inc.",5,2021-07-20,2021,Modèle industriel,[Modèle industriel] TITLE: Storage rack for sterile packaging
US-D769042-S,Head end siderail,2016-10-18,"Hill-Rom Services, Inc.",3,2016-10-18,2016,Modèle industriel,[Modèle industriel] TITLE: Head end siderail
US-D771259-S,Foot rail for patient bed,2016-11-08,"Hill-Rom Services, Inc.",5,2016-11-08,2016,Modèle industriel,[Modèle industriel] TITLE: Foot rail for patient bed
US-D878437-S,Helical fluted forward and reverse rotation cutting tool,2020-03-17,Peter L. Bono,8,2020-03-17,2020,Modèle industriel,[Modèle industriel] TITLE: Helical fluted forward and reverse rotation cutting tool
US-D870889-S,Cutout airway stent,2019-12-24,"Restor3D, Inc.",3,2019-12-24,2019,Modèle industriel,[Modèle industriel] TITLE: Cutout airway stent
US-D950074-S,Brace assembly,2022-04-26,R&D Surgical Ltd,2,2022-04-26,2022,Modèle industriel,[Modèle industriel] TITLE: Brace assembly
US-D770828-S,Footboard for patient bed,2016-11-08,"Hill-Rom Services, Inc.",4,2016-11-08,2016,Modèle industriel,[Modèle industriel] TITLE: Footboard for patient bed
US-D705424-S,Main console,2014-05-20,"Gyrus Acmi, Inc.",2,2014-05-20,2014,Modèle industriel,[Modèle industriel] TITLE: Main console
US-D603509-S,Cervical plate,2009-11-03,"Theken Spine, Llc",2,2009-11-03,2009,Modèle industriel,[Modèle industriel] TITLE: Cervical plate
US-D723687-S,Electrosurgical hand piece,2015-03-03,"Gyrus Acmi, Inc.",3,2015-03-03,2015,Modèle industriel,[Modèle industriel] TITLE: Electrosurgical hand piece
US-D779236-S,Mattress,2017-02-21,"Hill-Rom Services, Inc.",1,2017-02-21,2017,Modèle industriel,[Modèle industriel] TITLE: Mattress
US-D966550-S,Storage rack for sterile packaging,2022-10-11,"DePuy Synthes Products, Inc.",5,2022-10-11,2022,Modèle industriel,[Modèle industriel] TITLE: Storage rack for sterile packaging
US-D806492-S,Grip adapter for debrider blade nosecone,2018-01-02,"Gyrus Acmi, Inc.",6,2018-01-02,2018,Modèle industriel,[Modèle industriel] TITLE: Grip adapter for debrider blade nosecone
US-D1046151-S,Neurovascular stent,2024-10-08,Accumedical Beijing Ltd.,2,2024-10-08,2024,Modèle industriel,[Modèle industriel] TITLE: Neurovascular stent
US-D700324-S,Rotating electrosurgical hand piece,2014-02-25,"Gyrus Acmi, Inc.",4,2014-02-25,2014,Modèle industriel,[Modèle industriel] TITLE: Rotating electrosurgical hand piece
US-D787683-S,Cover for a probe,2017-05-23,"Welch Allyn, Inc., Kaz Usa, Inc.",4,2017-05-23,2017,Modèle industriel,[Modèle industriel] TITLE: Cover for a probe
